EventId,Type,Severity,StartTime(UTC),EndTime(UTC),Precipitation(in),TimeZone,AirportCode,LocationLat,LocationLng,City,County,State,ZipCode
W-1648736,Snow,Light,2016-03-01 21:15:00+00:00,2016-03-01 23:35:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648737,Snow,Light,2016-03-03 05:35:00+00:00,2016-03-03 10:35:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648738,Snow,Light,2016-03-03 11:35:00+00:00,2016-03-03 19:15:00+00:00,0.03,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648739,Rain,Light,2016-03-03 19:15:00+00:00,2016-03-03 19:35:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648740,Snow,Light,2016-03-03 19:35:00+00:00,2016-03-03 23:35:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648741,Snow,Light,2016-03-04 00:15:00+00:00,2016-03-04 00:55:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648742,Snow,Light,2016-03-05 04:35:00+00:00,2016-03-05 06:35:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648743,Fog,Moderate,2016-03-05 16:15:00+00:00,2016-03-05 16:35:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648744,Fog,Moderate,2016-03-05 16:55:00+00:00,2016-03-05 18:55:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648745,Fog,Moderate,2016-03-05 20:35:00+00:00,2016-03-05 21:15:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648746,Rain,Light,2016-03-07 16:55:00+00:00,2016-03-07 17:15:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648747,Rain,Light,2016-03-07 17:35:00+00:00,2016-03-07 17:55:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648748,Rain,Light,2016-03-08 11:15:00+00:00,2016-03-08 11:35:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648749,Rain,Light,2016-03-09 08:15:00+00:00,2016-03-09 09:35:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648750,Rain,Light,2016-03-09 20:55:00+00:00,2016-03-09 21:15:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648751,Rain,Light,2016-03-10 09:55:00+00:00,2016-03-10 10:20:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648752,Rain,Light,2016-03-10 10:35:00+00:00,2016-03-10 10:55:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648753,Fog,Severe,2016-03-12 09:35:00+00:00,2016-03-12 10:55:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648754,Fog,Severe,2016-03-12 11:15:00+00:00,2016-03-12 11:35:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648755,Fog,Severe,2016-03-12 11:55:00+00:00,2016-03-12 13:55:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648756,Rain,Light,2016-03-13 06:15:00+00:00,2016-03-13 06:35:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648757,Rain,Light,2016-03-13 07:15:00+00:00,2016-03-13 22:55:00+00:00,0.48,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648758,Rain,Light,2016-03-13 23:15:00+00:00,2016-03-14 01:15:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648759,Rain,Light,2016-03-14 01:35:00+00:00,2016-03-14 06:35:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648760,Rain,Light,2016-03-14 10:55:00+00:00,2016-03-14 11:15:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648761,Fog,Moderate,2016-03-14 21:15:00+00:00,2016-03-14 21:35:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648762,Rain,Light,2016-03-15 19:55:00+00:00,2016-03-15 20:15:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648763,Rain,Light,2016-03-16 04:35:00+00:00,2016-03-16 05:55:00+00:00,0.05,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648764,Rain,Light,2016-03-16 09:35:00+00:00,2016-03-16 09:55:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648765,Rain,Light,2016-03-23 23:15:00+00:00,2016-03-24 02:35:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648766,Rain,Light,2016-03-24 02:55:00+00:00,2016-03-24 03:15:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648767,Rain,Light,2016-03-24 03:55:00+00:00,2016-03-24 07:55:00+00:00,0.1,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648768,Rain,Light,2016-03-24 08:55:00+00:00,2016-03-24 09:55:00+00:00,0.01,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648769,Rain,Light,2016-03-24 12:55:00+00:00,2016-03-24 18:35:00+00:00,0.38,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648770,Rain,Heavy,2016-03-24 18:55:00+00:00,2016-03-24 19:15:00+00:00,0.33,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648771,Rain,Light,2016-03-24 19:15:00+00:00,2016-03-24 19:35:00+00:00,0.06,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648772,Rain,Moderate,2016-03-24 19:35:00+00:00,2016-03-24 20:15:00+00:00,0.23,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648773,Rain,Light,2016-03-24 22:35:00+00:00,2016-03-25 00:15:00+00:00,0.02,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
