EventId,Type,Severity,StartTime(UTC),EndTime(UTC),Precipitation(in),TimeZone,AirportCode,LocationLat,LocationLng,City,County,State,ZipCode
W-7401620,Fog,Severe,2016-02-16 13:51:00+00:00,2016-02-16 14:04:00+00:00,0.0,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401621,Rain,Moderate,2016-02-16 14:04:00+00:00,2016-02-16 14:53:00+00:00,0.23,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401622,Rain,Light,2016-02-19 23:53:00+00:00,2016-02-20 00:53:00+00:00,0.0,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401623,Rain,Light,2016-02-23 18:19:00+00:00,2016-02-23 18:32:00+00:00,0.06,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401624,Rain,Moderate,2016-02-23 18:32:00+00:00,2016-02-23 19:53:00+00:00,0.68,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401625,Rain,Light,2016-02-23 19:53:00+00:00,2016-02-23 20:53:00+00:00,0.02,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401626,Rain,Moderate,2016-02-25 01:42:00+00:00,2016-02-25 01:53:00+00:00,0.14,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401627,Rain,Light,2016-02-25 05:36:00+00:00,2016-02-25 06:53:00+00:00,0.0,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401628,Rain,Light,2016-03-02 16:53:00+00:00,2016-03-02 17:53:00+00:00,0.0,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401629,Rain,Moderate,2016-03-13 19:42:00+00:00,2016-03-13 20:53:00+00:00,0.38,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401630,Fog,Severe,2016-03-14 06:48:00+00:00,2016-03-14 07:50:00+00:00,0.0,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401631,Rain,Light,2016-03-14 19:53:00+00:00,2016-03-14 20:53:00+00:00,0.0,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401632,Fog,Severe,2016-03-15 07:48:00+00:00,2016-03-15 13:00:00+00:00,0.0,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401633,Fog,Severe,2016-03-16 10:25:00+00:00,2016-03-16 10:39:00+00:00,0.0,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401634,Fog,Severe,2016-03-16 11:15:00+00:00,2016-03-16 11:40:00+00:00,0.0,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401635,Cold,Severe,2016-03-18 21:53:00+00:00,2016-03-18 22:53:00+00:00,0.0,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401636,Rain,Light,2016-03-20 07:53:00+00:00,2016-03-20 08:53:00+00:00,0.0,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
